GRUPPO GENERALI SPA,EXECUTIVE MASTER IN INSURANCE AND FINANCE (EMIF7),2,42
GRUPPO GENERALI SPA,COMUNE SANTA MARIA DI SALA - VENEZIA,2,42
GRUPPO GENERALI SPA,ASSIX,4,42
GRUPPO GENERALI SPA,AURORA ASSICURAZIONI SPA,2,42
GRUPPO GENERALI SPA,CATTOLICA IT SERVICES,3,42
GRUPPO GENERALI SPA,COMUNE DI ORBASSANO,2,42
GRUPPO GENERALI SPA,G.A.A.T. SERVICE,2,42
GRUPPO GENERALI SPA,ALL CONSULTING GROUP,2,42
GRUPPO GENERALI SPA,CONSORZIO TSB TRIESTE BASKET,2,42
GRUPPO GENERALI SPA,ASSIMEDICI,2,42
GRUPPO GENERALI SPA,CAMERA PENALE,2,42
GRUPPO GENERALI SPA,ARNAS CIVICO HOSPITAL,2,42
GRUPPO GENERALI SPA,GOVERNMENT,2,42
GRUPPO GENERALI SPA,E-CAGLIERIS,2,42
GRUPPO GENERALI SPA,AMA VENEZUELA C.A.,2,42
GRUPPO GENERALI SPA,ASSICURA NETWORK,2,42
GRUPPO GENERALI SPA,GA-GI GRUPPO AGENTI GENERALI,2,42
GRUPPO GENERALI SPA,CDI - CLUB DIRIGENTI INFORMATICA DI TORINO,2,42
GRUPPO GENERALI SPA,CENTER FOR STRATEGIC AND INTERNATIONAL STUDIES (CSIS),2,42
GRUPPO GENERALI SPA,BEMPORADS & ASSOCIATES,2,42
GRUPPO GENERALI SPA,AUGUSTA ASSICURAZIONI SPA,2,42
GRUPPO GENERALI SPA,FATA ASIGURARI SA,2,42
GRUPPO GENERALI SPA,GEN RE,3,42
GRUPPO GENERALI SPA,CONSORZIO SINERGIE,2,42
GRUPPO GENERALI SPA,CENTRO MEDICO DEA DIANA,2,42
GRUPPO GENERALI SPA,GIANMARCO BARONE ASSICURAZIONI,2,42
GRUPPO GENERALI SPA,GERMAN MARSHALL FUND OF THE UNITED STATES,2,42
GRUPPO GENERALI SPA,CARMINATI ALLESIMENTI,2,11
GRUPPO GENERALI SPA,BRAIN SCH,2,11
GRUPPO GENERALI SPA,ALTINIA SIM,3,43
GRUPPO GENERALI SPA,DIAMAN TECH SRL,2,43
GRUPPO GENERALI SPA,CAROLA ZETA,2,96
WIND TRE SPA,ACEA,2,8
WIND TRE SPA,GRUPPO INTESA SANPAOLO,5,41
WIND TRE SPA,HERA SPA,3,8
WIND TRE SPA,PIAGGIO SPA,2,8
WIND TRE SPA,BANCA D'ITALIA - EUROSISTEMA,5,8
WIND TRE SPA,VODAFONE SPA,126,8
WIND TRE SPA,ITALTEL SPA,8,8
WIND TRE SPA,UNIVERSITÀ DEGLI STUDI DI ROMA 'LA SAPIENZA',3,8
WIND TRE SPA,ZTE,24,8
WIND TRE SPA,XEROX,2,8
WIND TRE SPA,WND TELECOMUNICAZIONI SPA,2,8
WIND TRE SPA,GRUPPO GIORGIO ARMANI,2,27
WIND TRE SPA,ACCENTURE,28,8
WIND TRE SPA,TERNA SPA,2,8
WIND TRE SPA,LA SIA SRL,2,8
WIND TRE SPA,AUBAY SPA,5,8
WIND TRE SPA,MEDIAMARKT,2,98
WIND TRE SPA,TELECOM SPA,75,8
WIND TRE SPA,SELEX ELSAG SPA,2,8
WIND TRE SPA,POSTE ITALIANE SPA,12,8
WIND TRE SPA,ENEL,15,8
WIND TRE SPA,LEASEPLAN SPA,2,8
WIND TRE SPA,UNIEURO SPA,2,27
WIND TRE SPA,LEROY MERLIN SRL,6,8
WIND TRE SPA,PWC SPA,9,11
WIND TRE SPA,UNIVERSITA DI TOR VERGATA,4,11
WIND TRE SPA,BANCA BNL - GRUPPO BNP PARIBAS,2,4
WIND TRE SPA,DBA GROUP,2,8
WIND TRE SPA,ALITALIA SPA,2,8
WIND TRE SPA,GRUPPO FIAT,3,8
WIND TRE SPA,MEDIAWORLD,2,27
WIND TRE SPA,GTT - GRUPPO TORINESE TRASPORTI SPA,2,8
WIND TRE SPA,MARINA MILITARE,2,8
WIND TRE SPA,GOOGLE,9,6
WIND TRE SPA,HUAWEI,5,116
WIND TRE SPA,EXPO 2015 SPA,2,8
WIND TRE SPA,TIM SPA,51,8
WIND TRE SPA,UNICREDIT BANCA,3,8
WIND TRE SPA,GRUPPO BNP PARIBAS,2,41
WIND TRE SPA,SAIPEM SPA,2,137
WIND TRE SPA,MCDONALD'S CORPORATION,2,116
WIND TRE SPA,ENI GAS E LUCE,2,8
WIND TRE SPA,ENGINEERING INGEGNERIA INFORMATICA SPA,2,8
WIND TRE SPA,A2A,3,8
WIND TRE SPA,IBM COMPANY,7,8
WIND TRE SPA,RAI - RADIOTELEVISIONE ITALIANA SPA,3,8
WIND TRE SPA,OPEN FIBER SPA,35,8
WIND TRE SPA,RAI WAY SPA,2,8
WIND TRE SPA,LEONARDO,3,48
WIND TRE SPA,DOXA,3,97
WIND TRE SPA,SIEMENS,7,8
WIND TRE SPA,BIP - BUSINESS INTEGRATION PARTNERS,3,11
WIND TRE SPA,ALTRAN SPA,9,8
WIND TRE SPA,CAPGEMINI SPA,6,8
WIND TRE SPA,PIRAMIS GROUP,7,8
WIND TRE SPA,AMAZON,7,116
WIND TRE SPA,SITE SPA,3,8
WIND TRE SPA,ERICSSON,25,8
WIND TRE SPA,AUCHAN SPA,2,27
WIND TRE SPA,ARMA DEI CARABINIERI,2,8
WIND TRE SPA,REPLY SPA,11,96
WIND TRE SPA,DELOITTE,6,11
WIND TRE SPA,COVISIAN,2,80
WIND TRE SPA,CERVED GROUP SPA,3,8
WIND TRE SPA,UNIVERSITÀ POLITECNICA DELLE MARCHE - FACOLTÀ DI ECONOMIA,2,8
WIND TRE SPA,REGIONE MARCHE,2,11
WIND TRE SPA,AXA ASSICURAZIONI SPA,3,42
WIND TRE SPA,LUISS GUIDO CARLI,9,8
WIND TRE SPA,LINKEM SPA,19,8
WIND TRE SPA,ADS ASSEMBLY DATA SYSTEM SPA,5,8
WIND TRE SPA,ALTEN SPA,3,8
WIND TRE SPA,GALA SPA,12,8
WIND TRE SPA,PROCTER & GAMBLE,3,11
WIND TRE SPA,RANDSTAD,4,137
WIND TRE SPA,INPS,3,98
WIND TRE SPA,GRUPPO ASSIMOCO,3,42
WIND TRE SPA,IPSOS,3,97
WIND TRE SPA,HILTI GROUP,2,48
WIND TRE SPA,BERSHKA,2,41
WIND TRE SPA,BNI,2,8
WIND TRE SPA,UNIVERSITA LUIGI BOCCONI,2,8
WIND TRE SPA,B! SPA,3,5
WIND TRE SPA,NORTEL NETWORKS,3,8
WIND TRE SPA,COLT TECHNOLOGY SERVICES SPA,3,8
WIND TRE SPA,HEWLETT PACKARD ENTERPRISE,3,8
WIND TRE SPA,BT SPA,7,8
WIND TRE SPA,FASTWEB,52,8
WIND TRE SPA,LUTECH SPAN,2,8
WIND TRE SPA,WELCOME SPA,2,27
WIND TRE SPA,GRUPPO MEDIASET,4,8
WIND TRE SPA,INNOVERY SPA,3,8
WIND TRE SPA,OLIVETTI SPA,7,8
WIND TRE SPA,A.T.S. ASSISTANCE TECHNICAL SERVICE,2,8
WIND TRE SPA,ELIS,2,8
WIND TRE SPA,LANTECH LONGWAVE,2,8
WIND TRE SPA,VARIE AZIENDE E SOCIETÀ DI CONSULENZA NEL SETTORE DELLA FORMAZIONE E SELEZIONE,3,8
WIND TRE SPA,THALES ALENIA SPACE SPA,2,3
WIND TRE SPA,SKY SRL,11,8
WIND TRE SPA,OCTO TELEMATICS SPA,2,116
WIND TRE SPA,ING,3,96
WIND TRE SPA,MODIS,2,27
WIND TRE SPA,POSTEMOBILE SPA,3,8
WIND TRE SPA,STUDIO LEGALE,2,42
WIND TRE SPA,EOLO SPA,5,8
WIND TRE SPA,EUROBET SRL,3,8
WIND TRE SPA,SPINDOX SPA,2,8
WIND TRE SPA,OPTIMA SPA,3,8
WIND TRE SPA,IRIDEOS SPA,2,8
WIND TRE SPA,IQT CONSULTING SPA,5,8
WIND TRE SPA,SAP SPA,2,43
WIND TRE SPA,SISAL GROUP SPA,4,8
WIND TRE SPA,PIKSEL,2,8
WIND TRE SPA,COMDATA SPA,3,8
WIND TRE SPA,ARUBA SPA,2,8
WIND TRE SPA,EUTELIA SPA,3,8
WIND TRE SPA,CORSERIA SRL,5,8
WIND TRE SPA,TISCALI SPA,11,8
WIND TRE SPA,AVM GMBH,2,3
WIND TRE SPA,GLOBAL MARKETING SERVICE,2,3
WIND TRE SPA,H-FARM,2,11
WIND TRE SPA,ALPITEL SPA,3,8
WIND TRE SPA,EURONICS SPA,5,27
WIND TRE SPA,LOTTOMATICA SPA,3,4
WIND TRE SPA,SISTEMI INFORMATIVI,2,8
WIND TRE SPA,SAMSUNG ELECTRONICS SPA,5,8
WIND TRE SPA,NEXI,2,43
WIND TRE SPA,ITALIAONLINE SPA PRESSOONLINE,21,6
WIND TRE SPA,LIBERO SRL,10,6
WIND TRE SPA,FINECO,2,4
WIND TRE SPA,GRUPPO TEAMSYSTEM SPA,3,4
WIND TRE SPA,SIRTI SPA,7,8
WIND TRE SPA,BT SPA A COMPANY OF BRITISH TELECOMMUNICATIONS PLC,3,8
WIND TRE SPA,NTT DATA SPA,3,11
WIND TRE SPA,KPMG SPA,3,8
WIND TRE SPA,H3G,493,8
WIND TRE SPA,CELLNEX TELECOM,21,8
WIND TRE SPA,BULL,4,8
WIND TRE SPA,ALCATEL-LUCENT SPA,4,8
WIND TRE SPA,ERNST & YOUNG,2,11
WIND TRE SPA,NOKIA SIEMENS NETWORKS,4,8
WIND TRE SPA,MOTOROLA ELECTRONICS,2,4
WIND TRE SPA,ORACLE CORPORATION,3,96
WIND TRE SPA,ATOS SPA,2,8
WIND TRE SPA,POSTECOM SPA,2,6
WIND TRE SPA,INFOSTRADA SPA,68,8
WIND TRE SPA,IPSE 2000 SPA,2,8
WIND TRE SPA,LG ELECTRONICS,2,27
WIND TRE SPA,FACILE.IT,2,42
WIND TRE SPA,DIGITAL360 GROUP,2,80
WIND TRE SPA,GROUPON,4,8
WIND TRE SPA,IL SOLE 24 ORE,3,8
WIND TRE SPA,STARTUP,2,8
WIND TRE SPA,KEY21 MULTIUTILITY NETWORK,2,8
WIND TRE SPA,VALUE TEAM SPA (VALUE PARTNERS GROUP),5,8
WIND TRE SPA,THINKOPEN,2,8
WIND TRE SPA,ALKEMY ENABLING EVOLUTION,2,8
WIND TRE SPA,CASSA DEPOSITI E PRESTITI,2,43
WIND TRE SPA,GRUPPO AURA SRL,7,8
WIND TRE SPA,GFK EURISKO,2,42
WIND TRE SPA,AGS GROUP,2,11
WIND TRE SPA,CONTE.IT - ADMIRAL GROUP,3,42
WIND TRE SPA,24 ORE BUSINESS SCHOOL,2,80
WIND TRE SPA,PRIDE GROUP,3,8
WIND TRE SPA,ALLEANZA ASSICURAZIONI SPA,4,8
WIND TRE SPA,MATRIX SPA,3,8
WIND TRE SPA,AD MAIORA,2,8
WIND TRE SPA,NEOMOBILE SPA,2,8
WIND TRE SPA,PCCW GLOBAL,2,8
WIND TRE SPA,ABRAMO CUSTOMER CARE SPA,2,8
WIND TRE SPA,DENTSU,2,43
WIND TRE SPA,ITNET SRL,9,8
WIND TRE SPA,OM GROUP SPA,8,8
WIND TRE SPA,FINDOMESTIC BANCA SPA,3,8
WIND TRE SPA,BIRRA PERONI,2,8
WIND TRE SPA,TECNOCASA FRANCHISING SPA,2,8
WIND TRE SPA,PAYBACK,2,8
WIND TRE SPA,CONSIP SPA,3,96
WIND TRE SPA,RCS SPA,2,8
WIND TRE SPA,LABORATORI GUIDOTTI SPA  PISA - GRUPPO MENARINI,2,6
WIND TRE SPA,SYROM 90 SPA,2,6
WIND TRE SPA,SEIKO WATCH CORPORATION,3,6
WIND TRE SPA,GAMESTOP SRL,4,141
WIND TRE SPA,GVC GROUP,2,8
WIND TRE SPA,ECARE CRM BUSINESS SOLUTIONS,2,98
WIND TRE SPA,WEB DESIGNER,2,6
WIND TRE SPA,SALENTO MOBILE NETWORK,2,6
WIND TRE SPA,BAYERISHE” ASSICURAZIONI LECCE,2,6
WIND TRE SPA,START2IMPACT,2,8
WIND TRE SPA,NOOVLE,2,80
WIND TRE SPA,E.ON,2,8
WIND TRE SPA,KPN,2,8
WIND TRE SPA,ILIAD,8,8
WIND TRE SPA,LINK CAMPUS UNIVERSITY,2,8
WIND TRE SPA,STUDIO COMMERCIALISTA,2,116
WIND TRE SPA,POSTEPAY SPA,5,8
WIND TRE SPA,REPOWER,2,8
WIND TRE SPA,UNIVERSITÀ LUMSA,3,80
WIND TRE SPA,GAMENET SPA,4,96
WIND TRE SPA,URMET,2,4
WIND TRE SPA,MERLONI ELETTRODOMESTICI,2,8
WIND TRE SPA,ARIA SPA,2,8
WIND TRE SPA,SELTA SPA,2,8
WIND TRE SPA,ISTITUTO SUPERIORE DI SANITÀ,2,8
WIND TRE SPA,LYNX MYSTERY SHOPPING & TRAINING,2,97
WIND TRE SPA,3G DEAL & RESEARCH,2,97
WIND TRE SPA,BUONCONSIGLIO SRLS,2,97
WIND TRE SPA,COMPUTER DISCOUNT,2,97
WIND TRE SPA,HUTCHISON WHAMPOA,7,8
WIND TRE SPA,3,5,8
WIND TRE SPA,CABLE & WIRELESS,3,8
WIND TRE SPA,DIGICOM,3,8
WIND TRE SPA,BRENNERCOM,2,96
WIND TRE SPA,KOLME SRL,2,8
WIND TRE SPA,CKH INNOVATIONS OPPORTUNITIES DEVELOPMENT,2,8
WIND TRE SPA,VEON,7,8
WIND TRE SPA,VND SPA,2,8
WIND TRE SPA,ALTUOFIANCO SRL,15,8
WIND TRE SPA,SMARTEL COMMUNICATION SRL,3,8
WIND TRE SPA,HOBBY CAR SRL NEGOZIO TELECOM/TIM,3,8
WIND TRE SPA,SPAL TLC SPA,4,8
WIND TRE SPA,AR GROUP,2,141
WIND TRE SPA,OMNITEL,3,8
WIND TRE SPA,BONDIOLI AUTORICAMBI SRL,2,11
WIND TRE SPA,TECNOFOOD - SUGAR 3G,2,11
WIND TRE SPA,ELSACOM,2,8
WIND TRE SPA,LCC,4,8
WIND TRE SPA,TOMTOM TELEMATICS,2,8
WIND TRE SPA,DACOS SRL,2,8
WIND TRE SPA,INFORMATICA CONSULTING SRL - MESTRE,2,8
WIND TRE SPA,STUDIO INFORMATICA SRL - MESTRE VE,2,8
WIND TRE SPA,4G,9,8
WIND TRE SPA,AL TUO FIANCO SRL,2,8
WIND TRE SPA,AGSM ENERGIA,2,8
WIND TRE SPA,CUORE DIGITALE,2,8
WIND TRE SPA,DIGITAL STRATEGY & PUBLIC RELATIONS & POLITCAL CONSULTANT,2,8
WIND TRE SPA,BLU SPA,26,8
WIND TRE SPA,LA RISORSA UMANA.IT,2,137
WIND TRE SPA,NEXUS TLC,2,8
WIND TRE SPA,ATLAS I.F.M.,2,8
WIND TRE SPA,JUST SPA,2,8
WIND TRE SPA,JAZZWARE,3,8
WIND TRE SPA,NEXTBIT,2,8
WIND TRE SPA,MEDITEL SRL,2,8
WIND TRE SPA,VEDICA COSMETICS,2,8
WIND TRE SPA,ALTAIR,2,8
WIND TRE SPA,STUDIO 5 SRL,2,8
WIND TRE SPA,AGENZIA REGIONALE PER LA PREVENZIONE E PROTEZIONE AMBIENTALE DEL VENETO,2,8
WIND TRE SPA,NORTEL,2,8
WIND TRE SPA,PHILMARK INFORMATICA SPA,2,8
WIND TRE SPA,VIMPELCOM,4,8
WIND TRE SPA,ITALO - NUOVO TRASPORTO VIAGGIATORI,2,8
WIND TRE SPA,MOTOROLA MOBILITY,2,8
WIND TRE SPA,190 NORDEST,2,8
WIND TRE SPA,ICOTEL TELECOMUNICAZIONI,2,8
WIND TRE SPA,TRANSTEC SERVICES,2,8
WIND TRE SPA,EVENTI BLACK SRL,2,8
WIND TRE SPA,WHITEHEAD ALENIA SISTEMI SUBACQUEI,2,8
WIND TRE SPA,BLU TELECOMUNICAZIONI,2,8
WIND TRE SPA,MATRIX VIRGILIO.IT,2,8
WIND TRE SPA,IG ELETTRICA,2,8
WIND TRE SPA,LA3 TV - 3,2,8
WIND TRE SPA,MERSER SRL,2,8
WIND TRE SPA,ATTILA&CO.,2,8
WIND TRE SPA,BUDGETING AND PLANNING,2,8
WIND TRE SPA,BLU TELECOMINICAZIONI,2,8
WIND TRE SPA,AGRATI GROUP,2,8
WIND TRE SPA,OLIVETTI CANON SPA,2,8
WIND TRE SPA,SHS MULTIMEDIA SPA,2,8
WIND TRE SPA,GOETZPARTNERS,3,8
WIND TRE SPA,TIVUITALIA SPA,2,8
WIND TRE SPA,TREBIZ SRL,2,8
WIND TRE SPA,ELBA ASSICURAZIONI SPA,3,42
WIND TRE SPA,DPO COMPLIANCE CONSULTING.,2,11
WIND TRE SPA,TECNOSTAMPA GRUPPO PIGINI,2,11
GRUPPO GIORGIO ARMANI,ERMENEGILDO ZEGNA GROUP,2,27
GRUPPO GIORGIO ARMANI,GRUPPO INTESA SANPAOLO,3,11
GRUPPO GIORGIO ARMANI,IKEA,2,27
GRUPPO GIORGIO ARMANI,PWC SPA,2,11
GRUPPO GIORGIO ARMANI,L'OREAL,2,27
GRUPPO GIORGIO ARMANI,GUCCI,2,27
GRUPPO GIORGIO ARMANI,PANDORA SPA,2,4
GRUPPO GIORGIO ARMANI,SWAROVSKI,2,4
GRUPPO GIORGIO ARMANI,VERSACE,3,141
GRUPPO GIORGIO ARMANI,VEEPEE,2,6
GRUPPO GIORGIO ARMANI,ISTITUTO MARANGONI,3,137
GRUPPO GIORGIO ARMANI,KARLA OTTO,3,98
GRUPPO GIORGIO ARMANI,PTC,2,4
GRUPPO GIORGIO ARMANI,SEALED AIR CORPORATION,2,141
GRUPPO GIORGIO ARMANI,ACCENTURE,3,135
GRUPPO GIORGIO ARMANI,FERRERO,2,34
GRUPPO GIORGIO ARMANI,CALVIN KLEIN,2,50
GRUPPO GIORGIO ARMANI,AUCHAN SPA,2,27
GRUPPO GIORGIO ARMANI,EY SPA,2,34
GRUPPO GIORGIO ARMANI,ATLANTIC TECHNOLOGIES SPA,2,141
GRUPPO GIORGIO ARMANI,CDM TECNOCONSULTING SPA,2,4
GRUPPO GIORGIO ARMANI,DOLCE & GABBANA,4,27
GRUPPO GIORGIO ARMANI,DFS GROUP LIMITED,2,27
GRUPPO GIORGIO ARMANI,DUNE,2,43
LEROY MERLIN SRL,GRUPPO PERCASSI,2,27
LEROY MERLIN SRL,FOOT LOCKER,4,27
LEROY MERLIN SRL,ITALTEL SPA,2,137
LEROY MERLIN SRL,IKEA,18,27
LEROY MERLIN SRL,ACCENTURE,6,27
LEROY MERLIN SRL,DECATHLON,15,27
LEROY MERLIN SRL,UNIVERSITÀ DEGLI STUDI DI FIRENZE,2,50
LEROY MERLIN SRL,POLITECNICO DI MILANO,2,27
LEROY MERLIN SRL,MAISONS DU MONDE,5,27
LEROY MERLIN SRL,STUDIO DI ARCHITETTURA,2,50
LEROY MERLIN SRL,POSTE ITALIANE SPA,3,50
LEROY MERLIN SRL,UNIEURO SPA,2,27
LEROY MERLIN SRL,PWC SPA,4,11
LEROY MERLIN SRL,UNIVERSITÀ DEGLI STUDI DI TORINO,2,98
LEROY MERLIN SRL,STUDIO TECNICO,2,48
LEROY MERLIN SRL,SIMPLY MARKET,2,27
LEROY MERLIN SRL,LIDL,6,116
LEROY MERLIN SRL,MCDONALD'S CORPORATION,2,137
LEROY MERLIN SRL,OBI GROUP HOLDING,10,27
LEROY MERLIN SRL,PRIMARK,2,137
LEROY MERLIN SRL,PUMA GROUP,3,27
LEROY MERLIN SRL,METRO CASH & CARRY,8,27
LEROY MERLIN SRL,RANDSTAD,4,116
LEROY MERLIN SRL,TECNOCASA,2,50
LEROY MERLIN SRL,SPINDOX SPA,2,4
LEROY MERLIN SRL,SCHNEIDER ELECTRIC,2,135
LEROY MERLIN SRL,NTT DATA SPA,2,116
LEROY MERLIN SRL,UPIM SRL,5,27
LEROY MERLIN SRL,NESTLÉ,2,27
LEROY MERLIN SRL,TEMPORARY SPA,2,137
LEROY MERLIN SRL,TENARIS,2,137
LEROY MERLIN SRL,LINK CAMPUS UNIVERSITY,3,11
LEROY MERLIN SRL,SELF - TUTTO IL MONDO DEL FAI DA TE,3,27
LEROY MERLIN SRL,MERCATONE UNO,3,27
LEROY MERLIN SRL,MÉTROPOLE DE LYON,2,98
LEROY MERLIN SRL,STUDIO COMMERCIALISTI ASSOCIATI CASETTA MONTALCINI & MENIS,2,98
LEROY MERLIN SRL,WATER TRIBE SRL,2,96
LEROY MERLIN SRL,GRUPPO MEDIOBANCA SPA,2,11
LEROY MERLIN SRL,DHL EXEL SUPPLY CHAIN SPA,2,116
LEROY MERLIN SRL,ADECCO,5,137
LEROY MERLIN SRL,ADP,2,137
LEROY MERLIN SRL,COSTA CROCIERE SPA,3,27
LEROY MERLIN SRL,CONFORAMA,2,27
LEROY MERLIN SRL,BIP - BUSINESS INTEGRATION PARTNERS,2,27
LEROY MERLIN SRL,GRUPPO PAM SPA,2,137
LEROY MERLIN SRL,AMAZON,6,6
LEROY MERLIN SRL,ESSELUNGA SPA,4,27
LEROY MERLIN SRL,AUCHAN SPA,8,27
LEROY MERLIN SRL,APPLE INC.,3,27
LEROY MERLIN SRL,DELOITTE,2,11
LEROY MERLIN SRL,FACILE RISTRUTTURARE,2,48
LEROY MERLIN SRL,GRUPPO CARREFOUR,8,27
LEROY MERLIN SRL,BRICOMAN,12,27
LEROY MERLIN SRL,EY SPA,2,11
LEROY MERLIN SRL,JUST EAT,2,27
LEROY MERLIN SRL,BETA 80 GROUP,3,96
LEROY MERLIN SRL,EURONICS SPA,3,27
LEROY MERLIN SRL,CISALFA SPORT SPA,2,27
LEROY MERLIN SRL,H3G,3,8
LEROY MERLIN SRL,GROUPON,3,116
LEROY MERLIN SRL,BLOCKBUSTER,2,116
LEROY MERLIN SRL,BRAVOSOLUTION SPA,2,96
LEROY MERLIN SRL,IPER LA GRANDE I,2,27
LEROY MERLIN SRL,FINDOMESTIC BANCA SPA,2,27
LEROY MERLIN SRL,IPERCERAMICA,2,27
LEROY MERLIN SRL,BRICOFER SPA,4,27
LEROY MERLIN SRL,ADEO,3,27
LEROY MERLIN SRL,KIABI,3,27
LEROY MERLIN SRL,F2A,2,137
LEROY MERLIN SRL,LEROY MERLIN,2,27
LEROY MERLIN SRL,BRICOCENTER,17,27
LEROY MERLIN SRL,CASTORAMA SPA,30,27
LEROY MERLIN SRL,CASTORAMA FRANCE,2,116
LEROY MERLIN SRL,ALUK,2,141
LEROY MERLIN SRL,BASICITALIA SPA,2,141
LEROY MERLIN SRL,CUS TORINO,2,98
LEROY MERLIN SRL,BASICRETAIL SRL,2,141
LEROY MERLIN SRL,ITALTRANS SPA,2,116
LEROY MERLIN SRL,INFOSEC.NEWS,3,11
LEROY MERLIN SRL,BUMPER EVOLUTION,3,11
LEROY MERLIN SRL,LABORATORIO PER LA SICUREZZA,3,11
LEROY MERLIN SRL,HORCA MYSERIA SRL,2,96
LEROY MERLIN SRL,EDC MANAGEMENT CONSULTING,2,96
PWC SPA,MARAZZI GROUP,2,43
PWC SPA,FONDIARIA SAI SPA - GRUPPO UNIPOL,2,42
PWC SPA,POLITECNICO DI TORINO,5,11
PWC SPA,DIESEL SPA,2,11
PWC SPA,INTRUM SPA,4,43
PWC SPA,GRUPPO INTESA SANPAOLO,39,41
PWC SPA,MAIRE TECNIMONT SPA,6,135
PWC SPA,ABB,6,11
PWC SPA,BANCA D'ITALIA - EUROSISTEMA,4,43
PWC SPA,POLITECNICO DI MILANO,12,11
PWC SPA,-,3,11
PWC SPA,BANCA FIDEURAM,4,11
PWC SPA,GRUPPO CREDIT AGRICOLE,20,41
PWC SPA,MONTE DEI PASCHI DI SIENA,7,11
PWC SPA,IKEA,6,11
PWC SPA,ACCENTURE,127,11
PWC SPA,DECATHLON,5,11
PWC SPA,CREDEM,5,11
PWC SPA,COESIA SPA,2,11
PWC SPA,ASSOCIAZIONE ITALIANA ARBITRI,4,11
PWC SPA,POSTE ITALIANE SPA,11,11
PWC SPA,IBL BANCA,6,41
PWC SPA,MINISTERO ISTRUZIONE UNIVERSITA' E RICERCA,3,11
PWC SPA,CRIF SPA,8,11
PWC SPA,ALLIANZ GROUP,13,42
PWC SPA,EFM,3,11
PWC SPA,ENEL,10,11
PWC SPA,ASPIAG SERVICE SRL,2,11
PWC SPA,LEASEPLAN SPA,3,11
PWC SPA,ARVAL BNP PARIBAS GROUP,4,43
PWC SPA,GRUPPO MEDIOBANCA SPA,6,11
PWC SPA,EUROMOBILIARE,2,43
PWC SPA,UNIPOLSAI ASSICURAZIONI - GRUPPO UNIPOL,5,11
PWC SPA,UNIVERSITÀ DEGLI STUDI DI BOLOGNA,4,43
PWC SPA,ZURICH INSURANCE GROUP,5,42
PWC SPA,VODAFONE SPA,8,8
PWC SPA,UNIVERSITÀ DEGLI STUDI DI ROMA 'LA SAPIENZA',6,11
PWC SPA,UNIVERSITÀ DEGLI STUDI DI PARMA,3,43
PWC SPA,TERNA SPA,2,43
PWC SPA,TELECOM SPA,4,11
PWC SPA,UNIVERSITÀ DEGLI STUDI DI SALERNO,3,11
PWC SPA,UNIVERSITA DI TOR VERGATA,11,11
PWC SPA,RCS MEDIAGROUP,2,80
PWC SPA,UNIVERSITÀ DEGLI STUDI DI PAVIA,4,11
PWC SPA,UNIVERSITÀ TELEMATICA PEGASO,2,43
PWC SPA,UNIVERSITÀ DI PISA,3,43
PWC SPA,UNIVERSITÀ DEGLI STUDI DI ROMA TRE,3,11
PWC SPA,UNITED NATIONS,3,11
PWC SPA,THOMSON REUTERS,2,11
PWC SPA,TIM SPA,3,11
PWC SPA,UNICREDIT BANCA,11,11
PWC SPA,ROCHE,2,11
PWC SPA,THE KRAFT HEINZ COMPANY,2,34
PWC SPA,SAS,3,4
PWC SPA,UNICREDIT GROUP,25,43
PWC SPA,WORLD FOOD PROGRAMME,2,137
PWC SPA,RAI - RADIOTELEVISIONE ITALIANA SPA,2,11
PWC SPA,WOLTERS KLUWER SRL,3,11
PWC SPA,WHIRLPOOL CORPORATION,4,137
PWC SPA,UNIVERSITÀ DEGLI STUDI DI PALERMO,2,11
PWC SPA,REPLY SPA,42,11
PWC SPA,RANDSTAD,4,137
PWC SPA,WILLIS SPA,4,43
PWC SPA,UNIVERSITÀ DEGLI STUDI DI PADOVA,6,11
PWC SPA,SMA SPA,3,96
PWC SPA,UNIVERSITA LUIGI BOCCONI,25,11
PWC SPA,SNAM SPA,4,11
PWC SPA,UNIVERSITÀ DEGLI STUDI DI BERGAMO,2,11
PWC SPA,SKY SRL,11,11
PWC SPA,REALTECH SPA,2,96
PWC SPA,STUDIO LEGALE,6,11
PWC SPA,SAP SPA,2,11
PWC SPA,SISAL GROUP SPA,3,42
PWC SPA,UNISYS SRL,2,11
PWC SPA,UNIVERSITÀ DEGLI STUDI DI MILANO BICOCCA,13,11
PWC SPA,SISTEMI INFORMATIVI,2,11
PWC SPA,SAP,2,96
PWC SPA,UNIVERSITÀ DEGLI STUDI DI VERONA,2,11
PWC SPA,SIAE MICROELETTRONICA SPA,2,11
PWC SPA,TECHEDGE GROUP,9,96
PWC SPA,SARA ASSICURAZIONI SPA,2,42
PWC SPA,REALE MUTUA ASSICURAZIONI,2,42
PWC SPA,WEBUILD,2,43
PWC SPA,SUN MICROSYSTEMS,2,96
PWC SPA,SOPRA STERIA,4,11
PWC SPA,QUID INFORMATICA SPA,2,96
PWC SPA,TRIBOO MEDIA GROUP,2,11
PWC SPA,ROCKET INTERNET SE,3,11
PWC SPA,VALUE TEAM SPA (VALUE PARTNERS GROUP),7,11
PWC SPA,SYNERGIE AGENZIA PER IL LAVORO SPA,2,137
PWC SPA,THE ASPEN INSTITUTE,2,11
